"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2017","WEEK #22","2017-06-04","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","71",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","82",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2017","WEEK #22","2017-06-04","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","70",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","69",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #23","2017-06-11","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","86",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","98",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2017","WEEK #24","2017-06-18","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","96",""
